sample_index,toi,tid,tfopwg_disp,pl_orbper,pl_tranmid,pl_trandurh,pl_trandep,st_tmag,st_teff,st_rad,ra,dec,toi_created,rowupdate,label,search_status,spoc_120_available,n_sectors,group_fold,split,manifest_index,selected_sector,status,global_nan_count,local_nan_count,n_clean_points,global_interpolated_percent,local_interpolated_percent,max_interpolated_percent,sample_file
1068,3542.01,16187321,FP,4.2021893,2459813.403681,2.742,9310.0,11.7211,6702.0,1.42,307.376941,36.970694,2021-06-23 15:11:40,2024-08-27 12:02:45,0,ok,True,3,11,train,1119,55,success,0,0,14572,0.0,0.0,0.0,c:\Users\user\Documents\HSFlensburgMaster\Sommersemester2026\AdvancedDeepLearning\Projekt\Exoplanets\data\interim\spoc120_dataset_generation\samples\toi_3542_01.npz
1069,3766.01,9830791,FP,3.5414573,2458835.348947,2.83,5930.0,13.1021,5244.0,0.99,70.242045,57.507726,2021-06-23 15:18:32,2026-04-05 12:03:53,0,ok,True,2,19,test,1120,73,success,0,0,11937,0.0,0.0,0.0,c:\Users\user\Documents\HSFlensburgMaster\Sommersemester2026\AdvancedDeepLearning\Projekt\Exoplanets\data\interim\spoc120_dataset_generation\samples\toi_3766_01.npz
1070,3819.01,95660472,CP,3.244299,2459502.744728,2.6887498,5692.0048309,11.9824,5999.0,1.5585901,121.863257,29.388645,2021-06-23 15:20:18,2024-08-22 10:08:01,1,ok,True,6,14,validation,1121,44,success,0,0,15247,0.0,0.0,0.0,c:\Users\user\Documents\HSFlensburgMaster\Sommersemester2026\AdvancedDeepLearning\Projekt\Exoplanets\data\interim\spoc120_dataset_generation\samples\toi_3819_01.npz
1071,382.01,229091748,FP,0.4568,2458354.59152,0.548,3428.7,12.7226,5777.0,1.03,3.797833,-46.272428,2018-12-20 19:43:30,2021-12-06 16:02:02,0,ok,True,1,15,validation,1122,29,success,0,0,14824,0.0,0.0,0.0,c:\Users\user\Documents\HSFlensburgMaster\Sommersemester2026\AdvancedDeepLearning\Projekt\Exoplanets\data\interim\spoc120_dataset_generation\samples\toi_382_01.npz
1072,3824.01,71134735,FA,2.3378945,2459580.850929,2.5247352,4971.1871392,13.041,6666.8,1.33,126.818693,50.757821,2021-06-23 15:20:20,2024-09-07 10:08:02,0,ok,True,2,1,train,1123,47,success,0,0,16495,0.0,0.0,0.0,c:\Users\user\Documents\HSFlensburgMaster\Sommersemester2026\AdvancedDeepLearning\Projekt\Exoplanets\data\interim\spoc120_dataset_generation\samples\toi_3824_01.npz
1073,3825.01,39077574,FP,7.1404043,2459629.957296,1.719,8300.0,13.2971,5886.6,1.11,151.255619,40.341064,2021-06-23 15:20:56,2024-08-22 10:08:01,0,ok,True,1,9,train,1124,48,success,0,0,15403,0.0,0.0,0.0,c:\Users\user\Documents\HSFlensburgMaster\Sommersemester2026\AdvancedDeepLearning\Projekt\Exoplanets\data\interim\spoc120_dataset_generation\samples\toi_3825_01.npz
1074,3001.01,468977648,FP,2.090218,2459302.296976,3.329,8180.0,13.0698,6328.0,2.08,143.945436,-52.371382,2021-06-04 01:29:41,2024-12-16 12:03:24,0,ok,True,4,10,train,1125,62,success,0,0,16894,0.0,0.0,0.0,c:\Users\user\Documents\HSFlensburgMaster\Sommersemester2026\AdvancedDeepLearning\Projekt\Exoplanets\data\interim\spoc120_dataset_generation\samples\toi_3001_01.npz
1075,3004.01,400395395,FP,3.2891219,2459303.809966,2.948,8100.0,12.4564,6947.0,1.64,134.002198,-50.328351,2021-06-04 01:29:41,2024-08-22 10:08:01,0,ok,True,2,4,train,1126,89,success,0,0,20257,0.0,0.0,0.0,c:\Users\user\Documents\HSFlensburgMaster\Sommersemester2026\AdvancedDeepLearning\Projekt\Exoplanets\data\interim\spoc120_dataset_generation\samples\toi_3004_01.npz
1076,3005.01,386297468,FP,2.0958074,2459329.676949,2.992,2350.0,12.3487,6793.0,1.6,139.190353,-59.528015,2021-06-04 01:29:42,2024-09-10 12:02:48,0,ok,True,3,4,train,1127,62,success,0,0,16392,0.0,0.0,0.0,c:\Users\user\Documents\HSFlensburgMaster\Sommersemester2026\AdvancedDeepLearning\Projekt\Exoplanets\data\interim\spoc120_dataset_generation\samples\toi_3005_01.npz
1077,3011.01,356461227,FP,1.8418712,2460747.587467,1.633,10500.0,13.2464,5952.0,,134.446403,-61.614319,2021-06-04 01:29:42,2025-12-11 16:00:01,0,ok,True,4,4,train,1128,62,success,0,0,16028,0.0,0.0,0.0,c:\Users\user\Documents\HSFlensburgMaster\Sommersemester2026\AdvancedDeepLearning\Projekt\Exoplanets\data\interim\spoc120_dataset_generation\samples\toi_3011_01.npz
1078,329.01,169765334,CP,5.7042858,2459090.797418,4.061264,940.986289,10.6929,5560.5,1.61148,351.321095,-15.634631,2018-12-20 19:43:30,2024-06-06 10:08:02,1,ok,True,5,0,train,1129,29,success,0,0,14767,0.0,0.0,0.0,c:\Users\user\Documents\HSFlensburgMaster\Sommersemester2026\AdvancedDeepLearning\Projekt\Exoplanets\data\interim\spoc120_dataset_generation\samples\toi_329_01.npz
1079,3290.01,31697707,FP,3.910946,2459059.767349,3.28,5210.0,11.3612,5642.0,1.54,289.140291,-34.781754,2021-06-04 14:05:38,2024-08-22 10:08:01,0,ok,True,1,14,validation,1130,94,success,0,0,14925,0.0,0.0,0.0,c:\Users\user\Documents\HSFlensburgMaster\Sommersemester2026\AdvancedDeepLearning\Projekt\Exoplanets\data\interim\spoc120_dataset_generation\samples\toi_3290_01.npz
1080,3548.01,271167979,FP,0.3093954,2458733.079623,0.442,7680.0,13.0744,4769.0,0.73,294.557985,47.783127,2021-06-23 15:11:41,2024-08-22 10:08:01,0,ok,True,3,3,train,1131,54,success,0,0,17896,0.0,0.0,0.0,c:\Users\user\Documents\HSFlensburgMaster\Sommersemester2026\AdvancedDeepLearning\Projekt\Exoplanets\data\interim\spoc120_dataset_generation\samples\toi_3548_01.npz
1081,3549.01,269269740,FP,1.8639309,2459770.360298,3.297,3640.0,12.5769,6527.4,1.57,299.872379,45.499591,2021-06-23 15:11:41,2025-07-22 12:04:25,0,ok,True,6,15,validation,1132,54,success,0,0,17898,0.0,0.0,0.0,c:\Users\user\Documents\HSFlensburgMaster\Sommersemester2026\AdvancedDeepLearning\Projekt\Exoplanets\data\interim\spoc120_dataset_generation\samples\toi_3549_01.npz
1082,3557.01,271042173,FP,0.476873,2458733.141437,1.135,1930.0,11.857,5877.0,3.57,294.487932,46.002151,2021-06-23 15:11:42,2024-08-22 10:08:01,0,ok,True,1,17,test,1133,54,success,0,0,17898,0.0,0.0,0.0,c:\Users\user\Documents\HSFlensburgMaster\Sommersemester2026\AdvancedDeepLearning\Projekt\Exoplanets\data\interim\spoc120_dataset_generation\samples\toi_3557_01.npz
1083,3561.01,172754786,FP,4.1273472,2459771.049138,2.74,18840.0,12.8903,7795.0,1.44,299.809982,38.393653,2021-06-23 15:11:42,2024-08-22 10:08:01,0,ok,True,6,12,train,1134,54,success,0,0,17898,0.0,0.0,0.0,c:\Users\user\Documents\HSFlensburgMaster\Sommersemester2026\AdvancedDeepLearning\Projekt\Exoplanets\data\interim\spoc120_dataset_generation\samples\toi_3561_01.npz
1084,3562.01,193708920,FP,1.3298469,2458732.453924,3.007,2190.0,11.9635,5791.1,0.81,306.256232,46.923098,2021-06-23 15:11:42,2024-08-22 10:08:01,0,ok,True,1,17,test,1135,55,success,0,0,18882,0.0,0.0,0.0,c:\Users\user\Documents\HSFlensburgMaster\Sommersemester2026\AdvancedDeepLearning\Projekt\Exoplanets\data\interim\spoc120_dataset_generation\samples\toi_3562_01.npz
1085,3563.01,169461816,KP,17.8552322,2459800.506508,7.525823,8831.6711744,10.931,6779.2,1.49114,297.45374,41.011019,2021-06-23 15:11:42,2024-09-08 10:08:02,1,ok,True,7,15,validation,1136,15,recovered,35,0,15123,17.412935323383085,0.0,17.412935323383085,c:\Users\user\Documents\HSFlensburgMaster\Sommersemester2026\AdvancedDeepLearning\Projekt\Exoplanets\data\interim\spoc120_dataset_generation\samples\toi_3563_01.npz
1086,379.01,220396259,FP,0.91677,2458355.6259,1.337,276.272,9.9124,5825.0,1.71,68.891541,-56.138849,2018-10-01 16:12:38,2025-09-24 16:00:02,0,ok,True,10,8,train,1137,3,success,0,0,12983,0.0,0.0,0.0,c:\Users\user\Documents\HSFlensburgMaster\Sommersemester2026\AdvancedDeepLearning\Projekt\Exoplanets\data\interim\spoc120_dataset_generation\samples\toi_379_01.npz
1087,3790.01,29117085,FP,13.247777,2458846.993395,3.301,13420.0,11.2119,5373.8,0.89,118.426692,46.47193,2021-06-23 15:20:13,2024-08-22 10:08:01,0,ok,True,1,5,train,1138,47,success,0,0,16541,0.0,0.0,0.0,c:\Users\user\Documents\HSFlensburgMaster\Sommersemester2026\AdvancedDeepLearning\Projekt\Exoplanets\data\interim\spoc120_dataset_generation\samples\toi_3790_01.npz
1088,3794.01,416539317,FA,2.2019606,2459604.715425,4.326,960.0,12.4091,6269.0,1.35,126.849751,64.765253,2021-06-23 15:20:14,2024-08-22 10:08:01,0,ok,True,3,7,train,1139,47,success,0,0,16430,0.0,0.0,0.0,c:\Users\user\Documents\HSFlensburgMaster\Sommersemester2026\AdvancedDeepLearning\Projekt\Exoplanets\data\interim\spoc120_dataset_generation\samples\toi_3794_01.npz
1089,3795.01,253030300,FP,2.8300213,2458865.943138,1.646,3790.0,12.2361,6205.0,1.01,98.732441,49.676574,2021-06-23 15:20:14,2024-08-22 10:08:01,0,ok,True,2,16,validation,1140,60,success,0,0,12785,0.0,0.0,0.0,c:\Users\user\Documents\HSFlensburgMaster\Sommersemester2026\AdvancedDeepLearning\Projekt\Exoplanets\data\interim\spoc120_dataset_generation\samples\toi_3795_01.npz
1090,3796.01,393251073,FP,14.9857436,2458849.115258,5.8,9980.0,11.6387,5279.0,0.86,115.508868,61.574659,2021-06-23 15:20:14,2024-08-22 10:08:01,0,ok,True,1,8,train,1141,47,success,42,0,15967,20.8955223880597,0.0,20.8955223880597,c:\Users\user\Documents\HSFlensburgMaster\Sommersemester2026\AdvancedDeepLearning\Projekt\Exoplanets\data\interim\spoc120_dataset_generation\samples\toi_3796_01.npz
1091,3799.01,373614579,FP,8.2064867,2459605.774678,2.9678542,29281.2259569,12.7085,5236.1,0.824569,114.188526,44.051536,2021-06-23 15:20:15,2025-05-17 12:03:19,0,ok,True,2,18,test,1142,47,success,0,0,16535,0.0,0.0,0.0,c:\Users\user\Documents\HSFlensburgMaster\Sommersemester2026\AdvancedDeepLearning\Projekt\Exoplanets\data\interim\spoc120_dataset_generation\samples\toi_3799_01.npz
1092,3827.01,8677530,FA,2.91463,2458897.512084,2.977,9960.0,12.033,5484.8,0.99,137.42133,31.292481,2021-06-23 15:20:56,2024-08-22 10:08:01,0,ok,True,1,4,train,1143,48,success,0,0,15264,0.0,0.0,0.0,c:\Users\user\Documents\HSFlensburgMaster\Sommersemester2026\AdvancedDeepLearning\Projekt\Exoplanets\data\interim\spoc120_dataset_generation\samples\toi_3827_01.npz
1093,3018.01,45684223,FP,6.5832019,2459323.340464,3.135,5280.0,12.7818,5809.0,0.97,131.14418,-59.19729,2021-06-04 01:36:22,2024-08-22 10:08:01,0,ok,True,2,5,train,1144,89,success,0,0,20257,0.0,0.0,0.0,c:\Users\user\Documents\HSFlensburgMaster\Sommersemester2026\AdvancedDeepLearning\Projekt\Exoplanets\data\interim\spoc120_dataset_generation\samples\toi_3018_01.npz
1094,3023.01,454248975,CP,3.9014904,2459359.902982,4.83,9050.0,11.4848,5512.0,1.69,165.315823,-72.356704,2021-06-04 01:36:23,2024-08-22 10:08:01,1,ok,True,2,4,train,1145,64,success,0,0,18854,0.0,0.0,0.0,c:\Users\user\Documents\HSFlensburgMaster\Sommersemester2026\AdvancedDeepLearning\Projekt\Exoplanets\data\interim\spoc120_dataset_generation\samples\toi_3023_01.npz
1095,303.01,145750719,KP,3.5608112,2459468.532701,3.389,4890.0,12.0213,5659.0,1.47,341.364034,-14.991775,2018-12-20 19:43:30,2022-10-20 16:02:02,1,ok,True,3,12,train,1146,29,success,0,0,14866,0.0,0.0,0.0,c:\Users\user\Documents\HSFlensburgMaster\Sommersemester2026\AdvancedDeepLearning\Projekt\Exoplanets\data\interim\spoc120_dataset_generation\samples\toi_303_01.npz
1096,3306.01,369861731,FP,3.8780401,2459387.095741,2.757,5030.0,12.3483,5617.0,1.15,161.042028,-86.319954,2021-06-04 14:05:40,2024-08-22 10:08:01,0,ok,True,1,0,train,1147,94,success,0,0,15181,0.0,0.0,0.0,c:\Users\user\Documents\HSFlensburgMaster\Sommersemester2026\AdvancedDeepLearning\Projekt\Exoplanets\data\interim\spoc120_dataset_generation\samples\toi_3306_01.npz
1097,331.01,262531275,FP,2.4843369,2459141.054998,1.154,4450.0,13.0261,5608.0,1.76,20.419256,-42.481783,2018-12-20 19:43:30,2025-03-11 16:00:01,0,ok,True,3,5,train,1148,29,success,0,0,13171,0.0,0.0,0.0,c:\Users\user\Documents\HSFlensburgMaster\Sommersemester2026\AdvancedDeepLearning\Projekt\Exoplanets\data\interim\spoc120_dataset_generation\samples\toi_331_01.npz
1098,3311.01,337274055,FP,4.8435717,2459383.590441,2.561,6120.0,13.1052,5552.0,1.01,269.063581,-57.100597,2021-06-04 14:05:40,2025-05-13 12:03:17,0,ok,True,2,14,validation,1149,66,success,0,0,14510,0.0,0.0,0.0,c:\Users\user\Documents\HSFlensburgMaster\Sommersemester2026\AdvancedDeepLearning\Projekt\Exoplanets\data\interim\spoc120_dataset_generation\samples\toi_3311_01.npz
1099,3565.01,1965256662,FP,4.3170598,2458727.428216,2.879,10240.0,11.9683,6017.0,1.25,308.561885,35.395204,2021-06-23 15:11:43,2024-08-22 10:08:01,0,ok,True,3,2,train,1150,55,success,0,0,13763,0.0,0.0,0.0,c:\Users\user\Documents\HSFlensburgMaster\Sommersemester2026\AdvancedDeepLearning\Projekt\Exoplanets\data\interim\spoc120_dataset_generation\samples\toi_3565_01.npz
1100,3566.01,169187982,FP,1.764534,2459446.399559,2.187,27120.0,13.33,6479.0,1.2,297.295912,38.857228,2021-06-23 15:11:43,2024-08-22 10:08:01,0,ok,True,2,1,train,1151,54,success,0,0,17898,0.0,0.0,0.0,c:\Users\user\Documents\HSFlensburgMaster\Sommersemester2026\AdvancedDeepLearning\Projekt\Exoplanets\data\interim\spoc120_dataset_generation\samples\toi_3566_01.npz
1101,3568.01,160390955,CP,4.4178042,2459799.383297,2.5881434,6790.1682056,12.0729,4864.0,0.785799,322.602368,34.739581,2021-06-23 15:11:43,2024-09-07 12:02:53,1,ok,True,4,15,validation,1152,55,success,0,0,14310,0.0,0.0,0.0,c:\Users\user\Documents\HSFlensburgMaster\Sommersemester2026\AdvancedDeepLearning\Projekt\Exoplanets\data\interim\spoc120_dataset_generation\samples\toi_3568_01.npz
1102,357.01,220016044,FP,0.9399664,2459088.390424,1.122492,587.9364245,10.3987,6300.3,2.5465,32.321881,-48.48474,2018-12-20 19:43:30,2024-09-19 10:08:01,0,ok,True,3,11,train,1153,29,success,0,0,15653,0.0,0.0,0.0,c:\Users\user\Documents\HSFlensburgMaster\Sommersemester2026\AdvancedDeepLearning\Projekt\Exoplanets\data\interim\spoc120_dataset_generation\samples\toi_357_01.npz
1103,3572.01,1976308113,FP,2.7568649,2458761.60297,2.312,18380.0,13.0852,,,314.895323,52.396406,2021-06-23 15:13:14,2024-08-22 10:08:01,0,ok,True,5,1,train,1154,56,success,0,0,19611,0.0,0.0,0.0,c:\Users\user\Documents\HSFlensburgMaster\Sommersemester2026\AdvancedDeepLearning\Projekt\Exoplanets\data\interim\spoc120_dataset_generation\samples\toi_3572_01.npz
1104,3577.01,396133015,CP,5.2667367,2459847.67339,2.788,2910.0,11.3209,5938.0,1.6,327.095917,48.334399,2021-06-23 15:13:15,2025-01-20 12:03:29,1,ok,True,3,19,test,1155,56,success,0,0,19612,0.0,0.0,0.0,c:\Users\user\Documents\HSFlensburgMaster\Sommersemester2026\AdvancedDeepLearning\Projekt\Exoplanets\data\interim\spoc120_dataset_generation\samples\toi_3577_01.npz
1105,3578.01,358186451,FP,1.3176767,2459851.521255,1.692,530.0,10.9683,7176.0,1.73,317.124796,49.112843,2021-06-23 15:13:15,2024-08-22 10:08:01,0,ok,True,2,1,train,1156,55,success,0,0,18882,0.0,0.0,0.0,c:\Users\user\Documents\HSFlensburgMaster\Sommersemester2026\AdvancedDeepLearning\Projekt\Exoplanets\data\interim\spoc120_dataset_generation\samples\toi_3578_01.npz
1106,3580.01,305478010,FP,3.121339,2458762.231266,4.331,26300.0,13.2966,3858.0,0.56,330.271302,38.530284,2021-06-23 15:13:16,2024-08-22 10:08:01,0,ok,True,1,3,train,1157,83,success,0,0,17330,0.0,0.0,0.0,c:\Users\user\Documents\HSFlensburgMaster\Sommersemester2026\AdvancedDeepLearning\Projekt\Exoplanets\data\interim\spoc120_dataset_generation\samples\toi_3580_01.npz
1107,3807.01,289661991,CP,2.8989758,2459937.078969,1.307,3680.0,11.5817,5908.0,1.47,139.112565,69.074128,2021-06-23 15:20:16,2024-08-22 10:08:01,1,ok,True,3,15,validation,1158,47,success,0,0,16407,0.0,0.0,0.0,c:\Users\user\Documents\HSFlensburgMaster\Sommersemester2026\AdvancedDeepLearning\Projekt\Exoplanets\data\interim\spoc120_dataset_generation\samples\toi_3807_01.npz
1108,3808.01,138497780,FP,3.6754815,2459549.76003,2.3005775,9843.1330115,12.2337,6305.0,1.4902101,96.250314,33.032134,2021-06-23 15:20:16,2024-09-10 10:08:02,0,ok,True,6,18,test,1159,43,success,0,0,15973,0.0,0.0,0.0,c:\Users\user\Documents\HSFlensburgMaster\Sommersemester2026\AdvancedDeepLearning\Projekt\Exoplanets\data\interim\spoc120_dataset_generation\samples\toi_3808_01.npz
1109,381.01,207084429,FP,4.89577,2458356.07068,2.478,360.0,7.1995,5883.0,1.77,22.757528,-51.215733,2018-12-20 19:43:30,2021-12-06 16:02:02,0,ok,True,8,9,train,1160,2,success,0,0,18297,0.0,0.0,0.0,c:\Users\user\Documents\HSFlensburgMaster\Sommersemester2026\AdvancedDeepLearning\Projekt\Exoplanets\data\interim\spoc120_dataset_generation\samples\toi_381_01.npz
1110,3810.01,239136269,FP,1.0590994,2459501.092732,0.9853402,5155.2973108,13.286,9332.0,1.42848,112.325562,33.591361,2021-06-23 15:20:17,2024-09-06 10:08:02,0,ok,True,5,9,train,1161,44,success,0,0,15737,0.0,0.0,0.0,c:\Users\user\Documents\HSFlensburgMaster\Sommersemester2026\AdvancedDeepLearning\Projekt\Exoplanets\data\interim\spoc120_dataset_generation\samples\toi_3810_01.npz
1111,304.01,262530873,FP,2.24172,2458356.28606,3.989,23700.0,12.5145,6292.0,1.88,20.494025,-44.416747,2018-12-20 19:43:30,2021-10-29 12:59:15,0,ok,True,2,2,train,1162,29,success,0,0,13222,0.0,0.0,0.0,c:\Users\user\Documents\HSFlensburgMaster\Sommersemester2026\AdvancedDeepLearning\Projekt\Exoplanets\data\interim\spoc120_dataset_generation\samples\toi_304_01.npz
1112,3044.01,357538688,FP,13.2681095,2459315.913002,3.554,2140.0,11.5088,6364.0,2.48,137.549077,-63.406609,2021-06-04 01:36:26,2024-08-22 10:08:01,0,ok,True,3,12,train,1163,62,success,25,0,16212,12.437810945273633,0.0,12.437810945273633,c:\Users\user\Documents\HSFlensburgMaster\Sommersemester2026\AdvancedDeepLearning\Projekt\Exoplanets\data\interim\spoc120_dataset_generation\samples\toi_3044_01.npz
1113,3049.01,303867090,FP,1.3168344,2459359.446834,0.733,3640.0,12.4092,5211.7,,140.219914,-69.791681,2021-06-04 01:36:27,2024-08-22 10:08:01,0,ok,True,1,19,test,1164,90,success,0,0,18399,0.0,0.0,0.0,c:\Users\user\Documents\HSFlensburgMaster\Sommersemester2026\AdvancedDeepLearning\Projekt\Exoplanets\data\interim\spoc120_dataset_generation\samples\toi_3049_01.npz
1114,3313.01,327210623,FP,2.128423,2459384.957213,2.872,11080.0,12.6827,3689.6,,270.656968,-37.440201,2021-06-04 14:05:41,2024-08-22 10:08:01,0,ok,True,1,19,test,1165,93,success,0,0,16407,0.0,0.0,0.0,c:\Users\user\Documents\HSFlensburgMaster\Sommersemester2026\AdvancedDeepLearning\Projekt\Exoplanets\data\interim\spoc120_dataset_generation\samples\toi_3313_01.npz
1115,3319.01,310267134,FP,0.5438807,2458681.71335,0.78,3390.0,13.5252,5259.0,0.98,251.382358,-76.937828,2021-06-04 14:05:42,2024-08-22 10:08:01,0,ok,True,1,12,train,1166,93,success,0,0,15327,0.0,0.0,0.0,c:\Users\user\Documents\HSFlensburgMaster\Sommersemester2026\AdvancedDeepLearning\Projekt\Exoplanets\data\interim\spoc120_dataset_generation\samples\toi_3319_01.npz
1116,332.01,139285832,CP,0.77685,2459062.446886,1.43,830.0,11.5273,5190.0,0.96,348.058952,-44.876485,2018-12-20 19:43:30,2023-12-03 12:03:15,1,ok,True,5,3,train,1167,28,success,0,0,14509,0.0,0.0,0.0,c:\Users\user\Documents\HSFlensburgMaster\Sommersemester2026\AdvancedDeepLearning\Projekt\Exoplanets\data\interim\spoc120_dataset_generation\samples\toi_332_01.npz
1117,3321.01,306648160,CP,3.6525305,2458681.48892,4.153,9770.0,10.6651,5930.0,1.47,265.760335,-65.008252,2021-06-04 14:05:42,2025-04-21 12:03:49,1,ok,True,6,0,train,1168,66,success,0,0,14688,0.0,0.0,0.0,c:\Users\user\Documents\HSFlensburgMaster\Sommersemester2026\AdvancedDeepLearning\Projekt\Exoplanets\data\interim\spoc120_dataset_generation\samples\toi_3321_01.npz
1118,3581.01,295413003,FP,3.0373017,2458757.57084,4.664,6290.0,12.9875,4903.0,,303.369006,53.276849,2021-06-23 15:13:16,2024-08-22 10:08:01,0,ok,True,1,2,train,1169,55,success,0,0,18881,0.0,0.0,0.0,c:\Users\user\Documents\HSFlensburgMaster\Sommersemester2026\AdvancedDeepLearning\Projekt\Exoplanets\data\interim\spoc120_dataset_generation\samples\toi_3581_01.npz
1119,3595.01,440113053,KP,1.805376,2459854.762356,2.0790249,21680.3724998,12.8416,5090.0,0.820538,4.859275,44.027596,2021-06-23 15:16:38,2024-09-07 10:08:02,1,ok,True,2,2,train,1170,57,success,0,0,17991,0.0,0.0,0.0,c:\Users\user\Documents\HSFlensburgMaster\Sommersemester2026\AdvancedDeepLearning\Projekt\Exoplanets\data\interim\spoc120_dataset_generation\samples\toi_3595_01.npz
1120,3597.01,267650535,KP,4.0088245,2459853.969135,2.7370959,21483.7462243,11.9475,5007.0,0.795696,9.516583,34.711402,2021-06-23 15:16:39,2024-09-08 10:08:02,1,ok,True,2,13,train,1171,57,success,0,0,17991,0.0,0.0,0.0,c:\Users\user\Documents\HSFlensburgMaster\Sommersemester2026\AdvancedDeepLearning\Projekt\Exoplanets\data\interim\spoc120_dataset_generation\samples\toi_3597_01.npz
1121,2784.01,302766000,FP,0.2573207,2459550.344183,0.629,1330.0,12.428,5784.0,1.09,82.878464,15.771332,2021-06-03 22:07:27,2025-03-09 12:03:38,0,ok,True,1,16,validation,1172,71,success,0,0,14590,0.0,0.0,0.0,c:\Users\user\Documents\HSFlensburgMaster\Sommersemester2026\AdvancedDeepLearning\Projekt\Exoplanets\data\interim\spoc120_dataset_generation\samples\toi_2784_01.npz
1122,2789.01,251209368,FP,3.0071496,2459209.022223,4.461,3310.0,13.0632,5906.0,1.45,95.47532,-4.321544,2021-06-03 22:07:28,2024-08-22 10:08:01,0,ok,True,1,15,validation,1173,87,success,0,0,13322,0.0,0.0,0.0,c:\Users\user\Documents\HSFlensburgMaster\Sommersemester2026\AdvancedDeepLearning\Projekt\Exoplanets\data\interim\spoc120_dataset_generation\samples\toi_2789_01.npz
1123,2796.01,220076110,CP,4.808498,2459189.97794,1.405,11010.0,11.916,5449.5,1.38,84.152719,0.896279,2021-06-03 22:07:29,2024-08-22 10:08:01,1,ok,True,1,0,train,1174,98,success,0,0,26097,0.0,0.0,0.0,c:\Users\user\Documents\HSFlensburgMaster\Sommersemester2026\AdvancedDeepLearning\Projekt\Exoplanets\data\interim\spoc120_dataset_generation\samples\toi_2796_01.npz
1124,3059.01,464067218,FP,1.3934565,2460015.013078,2.809,2530.0,11.2012,3301.0,,155.307542,-58.537011,2021-06-04 01:36:28,2024-11-18 16:02:01,0,ok,True,3,19,test,1175,63,success,0,0,18358,0.0,0.0,0.0,c:\Users\user\Documents\HSFlensburgMaster\Sommersemester2026\AdvancedDeepLearning\Projekt\Exoplanets\data\interim\spoc120_dataset_generation\samples\toi_3059_01.npz
1125,306.01,114749636,KP,4.6027498,2459089.500823,4.2702334,7456.7037756,11.7607,5909.0,1.3408999,359.191512,-22.153232,2018-12-20 19:43:30,2025-08-29 16:00:02,1,ok,True,3,7,train,1176,29,success,0,0,14086,0.0,0.0,0.0,c:\Users\user\Documents\HSFlensburgMaster\Sommersemester2026\AdvancedDeepLearning\Projekt\Exoplanets\data\interim\spoc120_dataset_generation\samples\toi_306_01.npz
